Prevotella intermedia,basophils
Prevotella melaninogenica,basophils
Clostridium botulinum,basophils
Clostridium perfringens,basophils
Clostridioides difficile,basophils
Campylobacter coli,basophils
Campylobacter fetus,basophils
Streptococcus suis,basophils
Streptococcus pneumoniae,basophils
Streptococcus mitis,basophils
Streptococcus agalactiae,basophils
Streptococcus pyogenes,basophils
Streptococcus oralis,basophils
Streptococcus equi,basophils
Streptococcus anginosus,basophils
Streptococcus equinus,basophils
Enterococcus faecium,basophils
Enterococcus faecalis,basophils
Fusobacterium nucleatum,basophils
Bacillus cereus,basophils
Haemophilus parainfluenzae,basophils
Paraclostridium bifermentans,basophils
Erysipelothrix rhusiopathiae,basophils
Finegoldia magna,basophils
Staphylococcus aureus,basophils
Pseudomonas aeruginosa,basophils
Escherichia coli,basophils
Prevotella intermedia,eosinophils
Prevotella melaninogenica,eosinophils
Clostridium botulinum,eosinophils
Clostridium perfringens,eosinophils
Clostridioides difficile,eosinophils
Campylobacter coli,eosinophils
Campylobacter fetus,eosinophils
Streptococcus suis,eosinophils
Streptococcus pneumoniae,eosinophils
Streptococcus mitis,eosinophils
Streptococcus agalactiae,eosinophils
Streptococcus pyogenes,eosinophils
Streptococcus oralis,eosinophils
Streptococcus equi,eosinophils
Streptococcus anginosus,eosinophils
Streptococcus equinus,eosinophils
Enterococcus faecium,eosinophils
Enterococcus faecalis,eosinophils
Fusobacterium nucleatum,eosinophils
Bacillus cereus,eosinophils
Haemophilus parainfluenzae,eosinophils
Paraclostridium bifermentans,eosinophils
Erysipelothrix rhusiopathiae,eosinophils
Finegoldia magna,eosinophils
Staphylococcus aureus,eosinophils
Pseudomonas aeruginosa,eosinophils
Escherichia coli,eosinophils
Escherichia coli,lymphocytes
Enterococcus faecium,lymphocytes
Enterococcus faecalis,lymphocytes
Prevotella melaninogenica,lymphocytes
Prevotella intermedia,lymphocytes
Streptococcus oralis,lymphocytes
Streptococcus mitis,lymphocytes
Streptococcus pneumoniae,lymphocytes
Shigella sonnei,lymphocytes
Shigella dysenteriae,lymphocytes
Shigella flexneri,lymphocytes
Shigella boydii,lymphocytes
Salmonella enterica,lymphocytes
Giardia intestinalis,lymphocytes
Tannerella forsythia,lymphocytes
Clostridium botulinum,lymphocytes
Porphyromonas gingivalis,lymphocytes
Klebsiella pneumoniae,lymphocytes
Clostridioides difficile,lymphocytes
Clostridium botulinum,lymphocytes
Clostridium perfringens,lymphocytes
Clostridioides difficile,lymphocytes
Streptococcus suis,lymphocytes
Streptococcus sobrinus,lymphocytes
Streptococcus mutans,lymphocytes
Streptococcus agalactiae,lymphocytes
Streptococcus gordonii,lymphocytes
Enterococcus faecium,lymphocytes
Enterococcus faecalis,lymphocytes
Campylobacter jejuni,lymphocytes
Campylobacter fetus,lymphocytes
Listeria monocytogenes,lymphocytes
Paraclostridium bifermentans,lymphocytes
Klebsiella pneumoniae,lymphocytes
Escherichia coli,lymphocytes
Prevotella melaninogenica,lymphocytes
Prevotella intermedia,lymphocytes
Streptococcus pneumoniae,lymphocytes
Streptococcus suis,lymphocytes
Streptococcus equinus,lymphocytes
Streptococcus mutans,lymphocytes
Streptococcus agalactiae,lymphocytes
Streptococcus oralis,lymphocytes
Streptococcus mitis,lymphocytes
Streptococcus gordonii,lymphocytes
Clostridium perfringens,lymphocytes
Clostridium botulinum,lymphocytes
Clostridioides difficile,lymphocytes
Haemophilus parainfluenzae,lymphocytes
Enterococcus faecium,lymphocytes
Paraclostridium bifermentans,lymphocytes
Porphyromonas gingivalis,lymphocytes
Tannerella forsythia,lymphocytes
Bacillus cereus,lymphocytes
Klebsiella pneumoniae,lymphocytes
Escherichia coli,lymphocytes
Staphylococcus aureus,lymphocytes
Salmonella enterica,lymphocytes
Stenotrophomonas maltophilia,lymphocytes
Streptococcus gordonii,lymphocytes
Streptococcus sanguinis,lymphocytes
Streptococcus oralis,lymphocytes
Streptococcus suis,lymphocytes
Streptococcus pneumoniae,lymphocytes
Streptococcus mitis,lymphocytes
Streptococcus pyogenes,lymphocytes
Streptococcus agalactiae,lymphocytes
Streptococcus equinus,lymphocytes
Streptococcus anginosus,lymphocytes
Streptococcus equi,lymphocytes
Prevotella melaninogenica,lymphocytes
Prevotella intermedia,lymphocytes
Enterococcus faecium,lymphocytes
Enterococcus faecalis,lymphocytes
Klebsiella pneumoniae,lymphocytes
Klebsiella oxytoca,lymphocytes
Klebsiella aerogenes,lymphocytes
Campylobacter jejuni,lymphocytes
Clostridium botulinum,lymphocytes
Clostridium perfringens,lymphocytes
Citrobacter freundii,lymphocytes
Clostridioides difficile,lymphocytes
Enterobacter cloacae,lymphocytes
Escherichia coli,lymphocytes
Salmonella enterica,lymphocytes
Finegoldia magna,lymphocytes
Shigella flexneri,lymphocytes
Staphylococcus epidermidis,lymphocytes
Staphylococcus aureus,lymphocytes
Prevotella intermedia,lymphocytes
Clostridium perfringens,lymphocytes
Clostridium botulinum,lymphocytes
Clostridium tetani,lymphocytes
Streptococcus suis,lymphocytes
Streptococcus gordonii,lymphocytes
Streptococcus pneumoniae,lymphocytes
Streptococcus equinus,lymphocytes
