Streptococcus mutans,RR197002
Streptococcus equinus,RR197002
Streptococcus sobrinus,RR197002
Streptococcus oralis,RR197002
Streptococcus suis,RR197002
Streptococcus gordonii,RR197002
Streptococcus anginosus,RR197002
Streptococcus sanguinis,RR197002
Streptococcus agalactiae,RR197002
Streptococcus mitis,RR197002
Streptococcus equi,RR197002
Streptococcus pyogenes,RR197002
Streptococcus dysgalactiae,RR197002
Prevotella intermedia,RR197002
Prevotella melaninogenica,RR197002
Clostridium perfringens,RR197002
Clostridium botulinum,RR197002
Clostridioides difficile,RR197002
Haemophilus parainfluenzae,RR197002
Haemophilus influenzae,RR197002
Campylobacter jejuni,RR197002
Enterococcus faecium,RR197002
Enterococcus faecalis,RR197002
Paraclostridium bifermentans,RR197002
Bacillus cereus,RR197002
Klebsiella pneumoniae,RR197002
Escherichia coli,RR197002
Finegoldia magna,RR197002
Salmonella enterica,RR197002
Escherichia coli,RR197005
Klebsiella pneumoniae,RR197005
Streptococcus equinus,RR197005
Streptococcus pneumoniae,RR197005
Streptococcus mitis,RR197005
Streptococcus oralis,RR197005
Streptococcus suis,RR197005
Streptococcus mutans,RR197005
Streptococcus agalactiae,RR197005
Streptococcus gordonii,RR197005
Streptococcus sanguinis,RR197005
Streptococcus pyogenes,RR197005
Enterococcus faecium,RR197005
Enterococcus gallinarum,RR197005
Enterococcus faecalis,RR197005
Salmonella enterica,RR197005
Shigella sonnei,RR197005
Candida albicans,RR197005
Campylobacter jejuni,RR197005
Pseudomonas aeruginosa,RR197005
Clostridioides difficile,RR197005
Prevotella intermedia,RR197013
Prevotella melaninogenica,RR197013
Streptococcus suis,RR197013
Streptococcus equinus,RR197013
Streptococcus pneumoniae,RR197013
Streptococcus agalactiae,RR197013
Streptococcus mutans,RR197013
Streptococcus gordonii,RR197013
Streptococcus sanguinis,RR197013
Streptococcus oralis,RR197013
Streptococcus mitis,RR197013
Streptococcus pyogenes,RR197013
Clostridioides difficile,RR197013
Clostridium perfringens,RR197013
Clostridium botulinum,RR197013
Clostridium septicum,RR197013
Campylobacter jejuni,RR197013
Escherichia coli,RR197013
Haemophilus parainfluenzae,RR197013
Paraclostridium bifermentans,RR197013
Enterococcus faecium,RR197013
Enterococcus faecalis,RR197013
Enterobacter cloacae,RR197013
Bacillus cereus,RR197013
Erysipelothrix rhusiopathiae,RR197013
Shigella flexneri,RR197013
Shigella dysenteriae,RR197013
Staphylococcus aureus,RR197013
Pseudomonas aeruginosa,RR197013
Escherichia coli,RR197028
Clostridium botulinum,RR197028
Clostridium perfringens,RR197028
Clostridium septicum,RR197028
Klebsiella pneumoniae,RR197028
Klebsiella aerogenes,RR197028
Klebsiella oxytoca,RR197028
Shigella flexneri,RR197028
Shigella sonnei,RR197028
Shigella dysenteriae,RR197028
Shigella boydii,RR197028
Salmonella enterica,RR197028
Enterococcus faecium,RR197028
Enterococcus faecalis,RR197028
Citrobacter freundii,RR197028
Clostridioides difficile,RR197028
Enterobacter cloacae,RR197028
Candida albicans,RR197028
Streptococcus oralis,RR197028
Streptococcus pneumoniae,RR197028
Streptococcus mitis,RR197028
Streptococcus gordonii,RR197028
Streptococcus suis,RR197028
Paraclostridium bifermentans,RR197028
Pseudomonas aeruginosa,RR197028
Staphylococcus aureus,RR197028
Prevotella intermedia,RR197029
Prevotella melaninogenica,RR197029
Clostridium perfringens,RR197029
Clostridium botulinum,RR197029
Clostridium tetani,RR197029
Campylobacter jejuni,RR197029
Clostridioides difficile,RR197029
Enterococcus faecalis,RR197029
Enterococcus faecium,RR197029
Streptococcus suis,RR197029
Streptococcus oralis,RR197029
Streptococcus mitis,RR197029
Streptococcus equi,RR197029
Fusobacterium nucleatum,RR197029
