Streptococcus mutans,RR197002
Streptococcus equinus,RR197002
Streptococcus sobrinus,RR197002
Streptococcus oralis,RR197002
Streptococcus suis,RR197002
Streptococcus gordonii,RR197002
Streptococcus anginosus,RR197002
Streptococcus sanguinis,RR197002
Streptococcus agalactiae,RR197002
Streptococcus mitis,RR197002
Streptococcus equi,RR197002
Streptococcus pyogenes,RR197002
Streptococcus dysgalactiae,RR197002
Prevotella intermedia,RR197002
Prevotella melaninogenica,RR197002
Clostridium perfringens,RR197002
Clostridium botulinum,RR197002
Clostridioides difficile,RR197002
Haemophilus parainfluenzae,RR197002
Haemophilus influenzae,RR197002
Campylobacter jejuni,RR197002
Enterococcus faecium,RR197002
Enterococcus faecalis,RR197002
Paraclostridium bifermentans,RR197002
Bacillus cereus,RR197002
Klebsiella pneumoniae,RR197002
Escherichia coli,RR197002
Finegoldia magna,RR197002
Salmonella enterica,RR197002
Enterococcus faecium,RR197006
Enterococcus faecalis,RR197006
Escherichia coli,RR197006
Enterocytozoon bieneusi,RR197006
Streptococcus gordonii,RR197006
Streptococcus oralis,RR197006
Streptococcus mitis,RR197006
Salmonella enterica,RR197006
Shigella sonnei,RR197006
Shigella dysenteriae,RR197006
Shigella flexneri,RR197006
Shigella boydii,RR197006
Prevotella intermedia,RR197006
Clostridioides difficile,RR197006
Rothia dentocariosa,RR197006
Klebsiella pneumoniae,RR197006
Citrobacter freundii,RR197006
Enterobacter cloacae,RR197006
Finegoldia magna,RR197006
Abiotrophia defectiva,RR197006
Prevotella intermedia,RR197008
Prevotella melaninogenica,RR197008
Streptococcus mutans,RR197008
Streptococcus equinus,RR197008
Streptococcus anginosus,RR197008
Streptococcus pneumoniae,RR197008
Streptococcus oralis,RR197008
Streptococcus suis,RR197008
Streptococcus gordonii,RR197008
Streptococcus agalactiae,RR197008
Streptococcus mitis,RR197008
Streptococcus sobrinus,RR197008
Streptococcus dysgalactiae,RR197008
Streptococcus pyogenes,RR197008
Escherichia coli,RR197008
Klebsiella pneumoniae,RR197008
Clostridioides difficile,RR197008
Clostridium perfringens,RR197008
Salmonella enterica,RR197008
Bacillus cereus,RR197008
Enterobacter cloacae,RR197008
Shigella sonnei,RR197008
Shigella dysenteriae,RR197008
Shigella boydii,RR197008
Shigella flexneri,RR197008
Enterococcus faecium,RR197008
Enterococcus faecalis,RR197008
Citrobacter freundii,RR197008
Porphyromonas gingivalis,RR197008
Haemophilus parainfluenzae,RR197008
Staphylococcus aureus,RR197008
Prevotella intermedia,RR197010
Clostridium perfringens,RR197010
Clostridium botulinum,RR197010
Escherichia coli,RR197010
Streptococcus suis,RR197010
Streptococcus equinus,RR197010
Streptococcus pneumoniae,RR197010
Streptococcus mitis,RR197010
Streptococcus gordonii,RR197010
Streptococcus oralis,RR197010
Streptococcus sanguinis,RR197010
Streptococcus agalactiae,RR197010
Streptococcus anginosus,RR197010
Streptococcus equi,RR197010
Clostridioides difficile,RR197010
Haemophilus parainfluenzae,RR197010
Klebsiella pneumoniae,RR197010
Enterococcus faecium,RR197010
Enterococcus faecalis,RR197010
Paraclostridium bifermentans,RR197010
Enterobacter cloacae,RR197010
Salmonella enterica,RR197010
Shigella flexneri,RR197010
Shigella boydii,RR197010
Shigella dysenteriae,RR197010
Citrobacter freundii,RR197010
Campylobacter coli,RR197010
Parvimonas micra,RR197010
Staphylococcus aureus,RR197010
Escherichia coli,RR197011
Streptococcus equinus,RR197011
Streptococcus suis,RR197011
Streptococcus pneumoniae,RR197011
Streptococcus mitis,RR197011
Streptococcus oralis,RR197011
Streptococcus sanguinis,RR197011
Streptococcus agalactiae,RR197011
Streptococcus gordonii,RR197011
Streptococcus anginosus,RR197011
